"","time","posX","posY","orientation","X00.14.bf.b1.97.8a","X00.0f.a3.39.e1.c0","X00.14.bf.3b.c7.c6","X00.14.bf.b1.97.81","X00.14.bf.b1.97.8d","X00.14.bf.b1.97.90","X00.0f.a3.39.dd.cd","nas","posXY","angle","predx","predy"
"1912","1139694499449",11.39,5,89.4,-62,-53,-51,-57,-59,-73,-67,0,"11.39-5.0",90,11.1918006429031,4.75669544476548
"1913","1139694499701",11.39,5,89.4,-63,-54,-47,-62,-57,-72,-64,0,"11.39-5.0",90,11.2982033438179,5.05827493885073
"1914","1139694499954",11.39,5,89.4,-62,-54,-50,-61,-59,-73,-65,0,"11.39-5.0",90,11.2852983515571,5.23657911038511
"1915","1139694500206",11.39,5,89.4,-64,-53,-52,-61,-59,-72,-64,0,"11.39-5.0",90,11.4823749409381,5.54742522958159
"1916","1139694500458",11.39,5,89.4,-59.5,-53,-49,-55.6086269717338,-53.1269198484539,-67.4651392422011,-66,3,"11.39-5.0",90,11.2634319605623,3.37240929832309
"1917","1139694500710",11.39,5,89.4,-54.5,-58,-49,-55.6086269717338,-59,-79,-64,1,"11.39-5.0",90,12.8988723102661,5.29861707760423
"1918","1139694500962",11.39,5,89.4,-56,-58,-49,-61,-59,-73,-65,0,"11.39-5.0",90,11.7103216017668,5.56037401955693
"1919","1139694501214",11.39,5,89.4,-55,-56,-50,-59,-53.1269198484539,-73,-66,1,"11.39-5.0",90,14.8119007887366,7.05191348807811
"1920","1139694501466",11.39,5,89.4,-55,-54,-60.9102154474251,-61,-53.1269198484539,-67.4651392422011,-63,3,"11.39-5.0",90,13.1712396380352,7.01831208568094
"1921","1139694501718",11.39,5,89.4,-56,-54,-47,-58,-59,-73,-64,0,"11.39-5.0",90,11.7546979947152,5.19466208453945
"1922","1139694501970",11.39,5,89.4,-55,-53,-49,-58,-53.1269198484539,-72,-67,1,"11.39-5.0",90,12.8597606159363,6.59683409231615
"1923","1139694502222",11.39,5,89.4,-63.5,-53,-48,-59,-53.1269198484539,-73,-63,1,"11.39-5.0",90,11.9854863063109,6.96262327533808
"1924","1139694502474",11.39,5,89.4,-58.2787530465714,-53,-48,-61,-57,-72,-66,1,"11.39-5.0",90,11.7477240159615,5.58657243573775
"1925","1139694502726",11.39,5,89.4,-58.2787530465714,-53,-50,-62,-59,-73,-65,1,"11.39-5.0",90,11.6748973232843,5.52713989239218
"1926","1139694502978",11.39,5,89.4,-55,-53,-49,-61,-59,-73,-65,0,"11.39-5.0",90,11.7601629401094,5.55988703020882
"1927","1139694503230",11.39,5,89.4,-54,-53,-48,-59,-60,-73,-63,0,"11.39-5.0",90,11.2738559700388,5.56900289466993
"1928","1139694503482",11.39,5,89.4,-63,-53,-50,-55.6086269717338,-60,-74,-66,1,"11.39-5.0",90,10.8887590329102,4.19285463951414
"1929","1139694503734",11.39,5,89.4,-56,-53,-50,-56,-60,-73,-65,0,"11.39-5.0",90,11.4045359902003,4.92560488095058
"1930","1139694503986",11.39,5,89.4,-64,-57,-49,-55.6086269717338,-57,-67.4651392422011,-66.5,2,"11.39-5.0",90,10.9829315952119,3.56629157903778
"1931","1139694504238",11.39,5,89.4,-63,-52,-48,-59,-53.1269198484539,-73,-63,1,"11.39-5.0",90,11.1722885223229,6.59486930247077
"1932","1139694504490",11.39,5,89.4,-56,-52,-49,-61,-55,-74,-62,0,"11.39-5.0",90,11.4859427026001,5.59544192625091
"1933","1139694504742",11.39,5,89.4,-63.5,-57,-49,-55.6086269717338,-58,-73,-64,1,"11.39-5.0",90,11.0653671489725,3.60898499070992
"1934","1139694504994",11.39,5,89.4,-56,-56,-48,-61,-60,-67.4651392422011,-64,1,"11.39-5.0",90,11.8927681034766,5.02697853998826
"1935","1139694505246",11.39,5,89.4,-56,-56,-48,-61,-57,-67.4651392422011,-65,1,"11.39-5.0",90,11.9122093481328,4.65804646939922
"1936","1139694505498",11.39,5,89.4,-58.2787530465714,-58,-48,-61,-57,-78,-67,1,"11.39-5.0",90,13.048521044648,6.20485859023308
"1937","1139694505750",11.39,5,89.4,-63,-58,-49,-59,-58,-73,-65,0,"11.39-5.0",90,11.3709997842338,4.41075197714148
"1938","1139694506002",11.39,5,89.4,-63,-57,-49,-61,-53.1269198484539,-80,-67,1,"11.39-5.0",90,13.9222311773903,7.62554601909105
"1939","1139694506254",11.39,5,89.4,-65,-57,-48,-59,-59,-80,-63,0,"11.39-5.0",90,11.7537942619052,5.33178907188937
"1940","1139694506506",11.39,5,89.4,-63,-52,-60.9102154474251,-60,-58,-73,-65,1,"11.39-5.0",90,11.8853187173291,6.77516051617612
"1941","1139694506758",11.39,5,89.4,-54,-52,-49,-55.6086269717338,-57,-73,-64,1,"11.39-5.0",90,11.2860092648107,4.77538173752477
"1942","1139694507010",11.39,5,89.4,-64,-51,-46,-61,-57,-72,-67,0,"11.39-5.0",90,11.6007575255207,4.84855066361739
"1943","1139694507262",11.39,5,89.4,-64,-57,-48,-55.6086269717338,-60,-81,-65,1,"11.39-5.0",90,12.2418196224266,4.33531657483399
"1944","1139694507514",11.39,5,89.4,-64,-57,-50,-55.6086269717338,-56,-72,-64,1,"11.39-5.0",90,12.5810220220488,4.14863673384399
"1945","1139694507766",11.39,5,89.4,-64,-57,-50,-58,-59,-72,-65,0,"11.39-5.0",90,10.9601982028285,4.74783877967003
"1946","1139694508018",11.39,5,89.4,-63,-51,-47,-61,-61,-73,-66,0,"11.39-5.0",90,11.4571992864089,5.22952917185111
"1947","1139694508270",11.39,5,89.4,-58.2787530465714,-57,-48,-55.6086269717338,-58,-80,-66,2,"11.39-5.0",90,12.2183770283804,5.29965233950064
"1948","1139694508522",11.39,5,89.4,-58.2787530465714,-57,-48,-58,-56,-72,-65,1,"11.39-5.0",90,12.1427562121015,4.7881429002034
"1949","1139694508774",11.39,5,89.4,-58.2787530465714,-51,-48,-55.6086269717338,-58,-67.4651392422011,-65,3,"11.39-5.0",90,11.2973844186421,3.58739897675064
"1950","1139694509026",11.39,5,89.4,-53,-57,-48,-59,-57,-80,-63,0,"11.39-5.0",90,12.0042363503624,5.42812699589811
"1951","1139694509278",11.39,5,89.4,-64,-57,-49,-59,-58,-72,-64,0,"11.39-5.0",90,11.2614631253928,4.78025074699289
"1952","1139694509530",11.39,5,89.4,-64,-56,-60.9102154474251,-61,-54,-72,-62,1,"11.39-5.0",90,15.0934252278679,7.01907851204509
"1953","1139694509782",11.39,5,89.4,-55,-56,-60.9102154474251,-61,-58,-72,-63,1,"11.39-5.0",90,12.281779892589,6.33379059314923
"1954","1139694510038",11.39,5,89.4,-64,-52,-48,-62,-58,-67.4651392422011,-62,1,"11.39-5.0",90,11.3085724171334,5.30102915814631
"1955","1139694510290",11.39,5,89.4,-57,-51,-48,-60,-60,-73,-65,0,"11.39-5.0",90,11.7522377296417,5.22789744593932
"1956","1139694510542",11.39,5,89.4,-65,-51,-50,-55.6086269717338,-59,-67.4651392422011,-63,2,"11.39-5.0",90,11.1719657931405,3.73823393492607
"1957","1139694510794",11.39,5,89.4,-64,-55,-48,-60,-59,-73,-63,0,"11.39-5.0",90,11.2822374748811,5.02045743573922
"1958","1139694511046",11.39,5,89.4,-65,-52,-60.9102154474251,-61,-53.1269198484539,-67.4651392422011,-64,3,"11.39-5.0",90,13.9964757007429,7.45951069108751
"1959","1139694511298",11.39,5,89.4,-65,-50,-60.9102154474251,-62,-55,-80,-64,1,"11.39-5.0",90,14.6208627200141,6.81241255642593
"1960","1139694511550",11.39,5,89.4,-65,-56,-50,-55.6086269717338,-53.1269198484539,-73,-62,2,"11.39-5.0",90,12.0234876465586,5.03651626796906
"1961","1139694511802",11.39,5,89.4,-55,-57,-60.9102154474251,-61,-58,-80,-66,1,"11.39-5.0",90,14.7758353042613,6.81777878264614
"1962","1139694512054",11.39,5,89.4,-65,-57,-60.9102154474251,-60,-59,-67.4651392422011,-62,2,"11.39-5.0",90,12.3011304390385,6.84428827185599
"1963","1139694512306",11.39,5,89.4,-64,-57,-49,-59,-59,-72,-63,0,"11.39-5.0",90,10.863211129934,4.78161905866604
"1964","1139694512558",11.39,5,89.4,-57,-56,-49,-62,-60,-73,-62,0,"11.39-5.0",90,11.46382726728,5.52376675953756
"1965","1139694512810",11.39,5,89.4,-65,-55,-47,-61,-55,-73,-65,0,"11.39-5.0",90,12.0074623249576,5.80748471372922
"1966","1139694513062",11.39,5,89.4,-58.2787530465714,-57,-50,-62,-59,-72,-63,1,"11.39-5.0",90,11.4471704276685,5.52516759481757
"1967","1139694513314",11.39,5,89.4,-58.2787530465714,-57,-48,-59,-57,-80,-66,1,"11.39-5.0",90,12.9722059787998,5.39965187554135
"1968","1139694513566",11.39,5,89.4,-57,-50,-60.9102154474251,-61,-56,-72,-66,1,"11.39-5.0",90,11.596868801067,7.01187051959555
"1969","1139694513818",11.39,5,89.4,-56,-55,-50,-61,-57,-73,-65,0,"11.39-5.0",90,11.9884063035582,5.57282637455087
"1970","1139694514070",11.39,5,89.4,-58.2787530465714,-54,-50,-61,-61,-72,-63,1,"11.39-5.0",90,11.6642453720384,5.50698713371554
"1971","1139694514322",11.39,5,89.4,-58.2787530465714,-56,-48,-60,-55,-73,-61,1,"11.39-5.0",90,11.8413445450318,5.58424195224037
"1972","1139694514574",11.39,5,89.4,-57,-56,-48,-55.6086269717338,-53.1269198484539,-79,-65,2,"11.39-5.0",90,13.5994421905587,6.17348753658206
"1973","1139694514826",11.39,5,89.4,-58.2787530465714,-55,-47,-61,-57,-72,-63,1,"11.39-5.0",90,11.8470628876857,5.56707264161869
"1974","1139694515078",11.39,5,89.4,-55,-51,-50,-61,-59,-74,-63,0,"11.39-5.0",90,11.5257987916154,5.55790705240049
"1975","1139694515330",11.39,5,89.4,-56,-50,-50,-61,-59,-67.4651392422011,-65,1,"11.39-5.0",90,11.8307638400354,5.50002551912999
"1976","1139694515582",11.39,5,89.4,-57,-50,-50,-59,-59,-67.4651392422011,-62,1,"11.39-5.0",90,11.2304430499403,4.85895692343084
"1977","1139696126907",12.16,5.25,73,-53,-55,-51,-55.6086269717338,-53,-67.4651392422011,-78,2,"12.16-5.25",90,17.183877080846,7.00988526068933
"1978","1139696127159",12.16,5.25,73,-58.2787530465714,-54,-52,-60,-63,-68,-66,1,"12.16-5.25",90,11.8427910114839,5.21690747323676
"1979","1139696127411",12.16,5.25,73,-52,-52,-50,-54,-57,-67,-78,0,"12.16-5.25",90,12.6252892311176,5.53510252272717
"1980","1139696127663",12.16,5.25,73,-52,-53,-50,-59,-55,-69,-66,0,"12.16-5.25",90,11.6423830931339,5.37972338491138
"1981","1139696127915",12.16,5.25,73,-58,-49,-53,-58,-57,-68,-64,0,"12.16-5.25",90,11.1098494974773,5.37249322951504
"1982","1139696128167",12.16,5.25,73,-58,-53,-51,-58,-55,-68,-65,0,"12.16-5.25",90,11.1686389497333,5.19641586008662
"1983","1139696128419",12.16,5.25,73,-52,-54,-60.9102154474251,-57,-55,-67,-65,1,"12.16-5.25",90,9.20189283628705,6.10096207912945
"1984","1139696128671",12.16,5.25,73,-52.5,-55,-48,-55.6086269717338,-53,-67,-65,1,"12.16-5.25",90,12.214251451332,3.79698099889263
"1985","1139696128923",12.16,5.25,73,-60,-55,-49,-52,-57,-67,-65,0,"12.16-5.25",90,10.8608535690649,3.37954890559214
"1986","1139696129175",12.16,5.25,73,-48,-54,-49,-57,-54,-67.4651392422011,-66,1,"12.16-5.25",90,11.4852725501404,4.76891291509611
"1987","1139696129427",12.16,5.25,73,-58,-54,-60.9102154474251,-59,-55,-67.4651392422011,-66,2,"12.16-5.25",90,14.5667996439907,7.24415686721079
"1988","1139696129679",12.16,5.25,73,-52,-54,-52,-55.6086269717338,-56,-66,-66,1,"12.16-5.25",90,11.3964262053361,4.03483663090647
"1989","1139696129931",12.16,5.25,73,-59.5,-51,-53,-57,-53.1269198484539,-67.4651392422011,-78,2,"12.16-5.25",90,17.6638069254322,6.94620010014232
"1990","1139696130183",12.16,5.25,73,-58.2787530465714,-50,-48,-55.6086269717338,-53.1269198484539,-67.5,-64,3,"12.16-5.25",90,10.836809697101,3.16565077420046
"1991","1139696130435",12.16,5.25,73,-52,-49,-51,-57,-57,-65,-59,0,"12.16-5.25",90,8.76515212968935,4.59724036131894
"1992","1139696130687",12.16,5.25,73,-58.2787530465714,-49,-60.9102154474251,-58,-56,-68,-79,2,"12.16-5.25",90,19.2221682341194,6.76340158577934
"1993","1139696130939",12.16,5.25,73,-51,-50,-60.9102154474251,-55.6086269717338,-56,-67.4651392422011,-78,3,"12.16-5.25",90,17.7351203821443,6.58294973352312
"1994","1139696131191",12.16,5.25,73,-58.2787530465714,-54,-52,-52,-54,-67.4651392422011,-78,2,"12.16-5.25",90,16.5416670946426,6.05322709282678
"1995","1139696131443",12.16,5.25,73,-58.2787530465714,-54,-49,-55.6086269717338,-53.1269198484539,-67,-64,3,"12.16-5.25",90,10.6839103754052,3.68384025750819
"1996","1139696131695",12.16,5.25,73,-52,-50,-47,-59,-53,-67.4651392422011,-67,1,"12.16-5.25",90,11.4832091772573,5.40816862714574
"1997","1139696131947",12.16,5.25,73,-53,-49,-60.9102154474251,-57,-57,-66,-68,1,"12.16-5.25",90,9.95731815304227,5.62983920154883
"1998","1139696132200",12.16,5.25,73,-53,-55,-53,-53,-53.1269198484539,-67,-79,1,"12.16-5.25",90,17.3438793785611,7.00130670247673
"1999","1139696132452",12.16,5.25,73,-58.2787530465714,-50,-49,-67,-57,-67.4651392422011,-79,2,"12.16-5.25",90,13.6159436523554,5.62294452604331
"2000","1139696132704",12.16,5.25,73,-58.2787530465714,-54,-49,-55.6086269717338,-55,-67,-58,2,"12.16-5.25",90,9.50008084829318,4.35570569440201
"2001","1139696132955",12.16,5.25,73,-58.2787530465714,-51,-50,-55.6086269717338,-56,-67.4651392422011,-65,3,"12.16-5.25",90,11.1803948701231,3.54617420651765
"2002","1139696133208",12.16,5.25,73,-51,-51,-60.9102154474251,-67,-57,-69,-72.5,1,"12.16-5.25",90,6.83178788106274,5.62216618344288
"2003","1139696133460",12.16,5.25,73,-52,-49,-48,-64,-54,-68,-58,0,"12.16-5.25",90,10.3733238069808,6.7761243828626
"2004","1139696133712",12.16,5.25,73,-50,-49,-60.9102154474251,-58,-54,-69,-59,1,"12.16-5.25",90,7.27340507202137,6.25220712051744
"2005","1139696133964",12.16,5.25,73,-58.2787530465714,-51,-48,-58,-57,-68,-66,1,"12.16-5.25",90,11.4579702497542,4.254863020773
"2006","1139696134216",12.16,5.25,73,-47,-50,-48,-58,-54,-67.4651392422011,-66,1,"12.16-5.25",90,10.4810217772393,4.80972587232961
"2007","1139696134468",12.16,5.25,73,-58.2787530465714,-53,-49,-58,-57,-67,-65,1,"12.16-5.25",90,11.6440595722612,4.16964611226658
"2008","1139696134720",12.16,5.25,73,-51.6666666666667,-53,-48,-55.6086269717338,-63,-68,-78,1,"12.16-5.25",90,12.1056789385127,4.92538740310806
"2009","1139696134972",12.16,5.25,73,-58.2787530465714,-53,-49,-58,-62,-67,-65,1,"12.16-5.25",90,11.7890307362938,4.74364528168273
"2010","1139696135224",12.16,5.25,73,-51,-55,-53,-55.6086269717338,-53.1269198484539,-67.4651392422011,-59,3,"12.16-5.25",90,8.87998106496629,4.58648221763793
"2011","1139696135476",12.16,5.25,73,-51.5,-54,-53,-55.6086269717338,-53.1269198484539,-68,-65,2,"12.16-5.25",90,12.3557323744133,5.11760877787749
"2012","1139696135728",12.16,5.25,73,-51,-54,-48,-59,-54,-67.4651392422011,-78,1,"12.16-5.25",90,13.5322944018626,6.42771037033245
"2013","1139696135980",12.16,5.25,73,-50.5,-55,-60.9102154474251,-58,-53.1269198484539,-67,-66,2,"12.16-5.25",90,9.12653349682329,6.04909034919095
"2014","1139696136232",12.16,5.25,73,-50,-54,-60.9102154474251,-63,-53.1269198484539,-67.4651392422011,-59,3,"12.16-5.25",90,6.49319620987033,7.1804107612906
"2015","1139696136484",12.16,5.25,73,-60,-50,-53,-59,-57,-64,-66,0,"12.16-5.25",90,12.1029941608132,5.95721242731408
"2016","1139696136736",12.16,5.25,73,-58.2787530465714,-50,-52,-57,-56,-67,-65,1,"12.16-5.25",90,11.1326751087653,5.19043846857977
"2017","1139696136988",12.16,5.25,73,-52,-50,-49,-55.6086269717338,-57,-69,-65,1,"12.16-5.25",90,11.1940293599225,4.86648699251785
"2018","1139696137240",12.16,5.25,73,-58.2787530465714,-55,-46,-53,-55,-67,-65,1,"12.16-5.25",90,10.7856538907072,3.37629870471331
"2019","1139696137492",12.16,5.25,73,-58.2787530465714,-54,-60.9102154474251,-55.6086269717338,-53.1269198484539,-67,-66,4,"12.16-5.25",90,15.3445595915564,7.36336189263891
"2020","1139696137744",12.16,5.25,73,-49,-49,-47,-59,-54,-67.4651392422011,-66,1,"12.16-5.25",90,11.4592491201281,5.37536397549848
"2021","1139696137996",12.16,5.25,73,-50,-49,-60.9102154474251,-58,-61,-68,-65,1,"12.16-5.25",90,9.18193748039763,5.125554054806
"2022","1139696138248",12.16,5.25,73,-52,-49,-50,-58,-57,-67,-64,0,"12.16-5.25",90,10.4054216237317,5.2887455624352
"2023","1139696138500",12.16,5.25,73,-50,-49,-49,-59,-57,-67,-58,0,"12.16-5.25",90,9.43451572113221,5.01427990942404
"2024","1139696138752",12.16,5.25,73,-51,-49,-60.9102154474251,-55.6086269717338,-58,-67,-66,2,"12.16-5.25",90,7.97174199213711,4.61983306544367
"2025","1139696139004",12.16,5.25,73,-48,-49,-48,-58,-64,-67.4651392422011,-66,1,"12.16-5.25",90,11.1848020957214,4.60843747509543
"2026","1139696139256",12.16,5.25,73,-59,-55,-60.9102154474251,-58,-56,-67.4651392422011,-79,2,"12.16-5.25",90,21.0244559741449,6.24265274427824
"2027","1139696139508",12.16,5.25,73,-52,-55,-52,-58,-53.1269198484539,-67.4651392422011,-60,2,"12.16-5.25",90,10.6247146791988,4.69150461465509
"2028","1139696139760",12.16,5.25,73,-58.2787530465714,-55,-60.9102154474251,-57,-56,-67,-64,2,"12.16-5.25",90,13.1666242995009,7.22017160569406
"2029","1139696140012",12.16,5.25,73,-52,-51,-49,-59,-51,-68,-76,0,"12.16-5.25",90,13.9198281711886,6.62441935011482
"2030","1139696140264",12.16,5.25,73,-58.2787530465714,-51,-60.9102154474251,-59,-55.5,-67,-65,2,"12.16-5.25",90,10.2156997598018,6.51077383053845
"2031","1139696140516",12.16,5.25,73,-50,-52,-51,-55.6086269717338,-53.1269198484539,-68,-64,2,"12.16-5.25",90,11.1843680941419,4.39087016786291
"2032","1139696140768",12.16,5.25,73,-58,-56,-51,-59,-56,-67.4651392422011,-66,1,"12.16-5.25",90,13.1977736267437,5.38652076653283
"2033","1139696141020",12.16,5.25,73,-58.2787530465714,-56,-50,-59,-55,-69,-58,1,"12.16-5.25",90,10.1818407051283,5.49560564933994
"2034","1139696141272",12.16,5.25,73,-60,-51,-49,-59,-64,-67.5,-77,0,"12.16-5.25",90,11.4915937024712,4.40776877019996
"2035","1139696141524",12.16,5.25,73,-50,-54,-47,-59,-53,-66,-78,0,"12.16-5.25",90,14.9261814076606,6.42515796706686
"2036","1139696141776",12.16,5.25,73,-52,-54,-45,-69,-57,-66,-79,0,"12.16-5.25",90,13.6806755657929,5.6308144811502
"2037","1139696142028",12.16,5.25,73,-51,-50,-46,-70,-58,-64,-67,0,"12.16-5.25",90,11.619342740265,5.58026051366063
"2038","1139696142280",12.16,5.25,73,-49,-53,-53,-55.6086269717338,-58,-66,-67,1,"12.16-5.25",90,10.468451174829,4.36544451281633
"2039","1139696142532",12.16,5.25,73,-52,-54,-47,-57,-53.1269198484539,-68,-67,1,"12.16-5.25",90,11.801484391342,4.20706704318841
"2040","1139696142784",12.16,5.25,73,-58,-54,-61,-69,-58,-67,-66,0,"12.16-5.25",90,10.6402597851124,6.6204433477214
"2041","1139696143036",12.16,5.25,73,-51,-51,-60.9102154474251,-57,-58,-67.4651392422011,-67,2,"12.16-5.25",90,9.20422769083453,5.57696045433109
"2042","1139696143288",12.16,5.25,73,-58.2787530465714,-54,-60.9102154474251,-58,-55,-68,-66,2,"12.16-5.25",90,13.8320818451269,7.22737541256482
"2043","1139696143540",12.16,5.25,73,-56,-54,-60.9102154474251,-55.6086269717338,-60,-69,-77,2,"12.16-5.25",90,18.9343344259292,5.05023288018159
"2044","1139696143792",12.16,5.25,73,-51,-54,-60.9102154474251,-67,-57,-68,-68,1,"12.16-5.25",90,5.71177771856075,5.48775309377982
"2045","1139696144044",12.16,5.25,73,-52.5,-54,-50,-55.6086269717338,-58,-68,-76,1,"12.16-5.25",90,13.6988875748108,5.53510139803939
"2046","1139696144296",12.16,5.25,73,-59,-53,-60.9102154474251,-59,-58,-68,-77,1,"12.16-5.25",90,19.0307349702056,5.50463293067637
"2047","1139696144548",12.16,5.25,73,-51,-54,-54,-55.6086269717338,-58,-67,-66,1,"12.16-5.25",90,11.372833168245,4.05627555222557
"2048","1139696144804",12.16,5.25,73,-52,-51,-47,-59,-56,-67,-67,0,"12.16-5.25",90,11.3744542496864,4.80931548467731
"2049","1139696145056",12.16,5.25,73,-49,-51,-65,-54,-58,-67.4651392422011,-59,1,"12.16-5.25",90,6.03336683304764,4.94219589825802
"2050","1139696145308",12.16,5.25,73,-51,-51,-49,-59,-54,-67,-78,0,"12.16-5.25",90,13.443897171302,6.01293898822769
"2051","1139696145560",12.16,5.25,73,-59,-54,-60.9102154474251,-55.6086269717338,-56,-65,-66,2,"12.16-5.25",90,13.4134764934345,5.97460016172849
"2052","1139696145812",12.16,5.25,73,-52,-54.8394800483676,-48,-59,-56,-67,-77,1,"12.16-5.25",90,13.4539685909797,5.66636598067994
"2053","1139696146064",12.16,5.25,73,-52,-55,-54,-59,-57,-67.4651392422011,-68,1,"12.16-5.25",90,12.8325666219414,5.26235467726372
"2054","1139696146316",12.16,5.25,73,-52,-55,-54,-57,-53.1269198484539,-68,-69,1,"12.16-5.25",90,14.1297447524672,6.32282267540647
"2055","1139696146568",12.16,5.25,73,-50,-51,-53,-57,-57.5,-68,-59,0,"12.16-5.25",90,8.30267128533638,4.93726670228717
"2056","1139696146820",12.16,5.25,73,-52,-51,-53,-58,-53.1269198484539,-65,-66,1,"12.16-5.25",90,10.576878195726,5.33347933906053
"2057","1139696147072",12.16,5.25,73,-51,-52,-47,-59,-58,-67.4651392422011,-75,1,"12.16-5.25",90,12.7896838795205,4.78071944386038
"2058","1139696147324",12.16,5.25,73,-56,-53,-50,-59,-55,-67,-76,0,"12.16-5.25",90,13.4409365564666,6.02275710918882
"2059","1139696147576",12.16,5.25,73,-58.2787530465714,-51,-50,-68,-56,-67.4651392422011,-76,2,"12.16-5.25",90,13.2350021127531,6.3930142822014
"2060","1139696147828",12.16,5.25,73,-52,-54,-60.9102154474251,-59,-63,-67,-68,1,"12.16-5.25",90,4.79008289631261,3.76834515204287
"2061","1139696148081",12.16,5.25,73,-51.5,-55,-60.9102154474251,-55.6086269717338,-58,-68,-65,2,"12.16-5.25",90,10.4472203124883,5.34937043046166
"2062","1139696148333",12.16,5.25,73,-52,-55,-49,-58,-58,-68,-76,0,"12.16-5.25",90,12.8767184687912,5.59003872224693
"2063","1139696148585",12.16,5.25,73,-52,-52,-46,-59,-56,-62,-66,0,"12.16-5.25",90,11.1553310295241,4.20369329177598
"2064","1139696148837",12.16,5.25,73,-58.2787530465714,-51,-60.9102154474251,-58,-58,-61,-66,2,"12.16-5.25",90,6.98913886011543,6.88682739401375
"2065","1139696149089",12.16,5.25,73,-52,-51,-48,-55.6086269717338,-57,-68,-75,1,"12.16-5.25",90,12.4065371550547,5.1252836657128
"2066","1139696149341",12.16,5.25,73,-47,-51,-47,-55.6086269717338,-57,-66,-68,1,"12.16-5.25",90,11.494039945608,4.54778317392162
"2067","1139696149593",12.16,5.25,73,-59,-55,-49,-55.6086269717338,-56,-67,-66,1,"12.16-5.25",90,10.8570585900689,3.37977289553225
"2068","1139696149845",12.16,5.25,73,-52,-54,-60.9102154474251,-55.6086269717338,-52,-67,-75,2,"12.16-5.25",90,19.4987132663237,7
"2069","1139696150097",12.16,5.25,73,-59,-54,-49,-55.6086269717338,-63,-67,-77.5,1,"12.16-5.25",90,11.4404321218077,4.03659516182185
"2070","1139696150349",12.16,5.25,73,-52,-51,-48,-59,-53.1269198484539,-67.4651392422011,-67,2,"12.16-5.25",90,11.4881255736885,5.40050676238889
"2071","1139696150601",12.16,5.25,73,-48.5,-51,-47,-55.6086269717338,-53,-68,-77,1,"12.16-5.25",90,12.9382962056314,5.6331931796189
"2072","1139696150853",12.16,5.25,73,-52,-56,-50,-67,-56,-67.4651392422011,-78,1,"12.16-5.25",90,16.2991622959601,7.01871276389364
"2073","1139696151105",12.16,5.25,73,-57.5,-54,-49,-58,-57,-68,-69,0,"12.16-5.25",90,11.8891388816236,4.5626447139991
"2074","1139696151357",12.16,5.25,73,-51.5,-50,-52,-69,-56,-68,-58,0,"12.16-5.25",90,10.4984534361495,6.3514500203108
"2075","1139696151613",12.16,5.25,73,-52,-50,-50,-56,-52,-67.4651392422011,-78,1,"12.16-5.25",90,14.3962722428729,5.70579115702934
"2076","1139696151865",12.16,5.25,73,-53,-56,-51,-58,-53.1269198484539,-67,-77,1,"12.16-5.25",90,17.200013616737,7.04478691866496
"2077","1139696152117",12.16,5.25,73,-52,-56,-60.9102154474251,-57,-64,-66,-78,1,"12.16-5.25",90,7.78298231420676,3.37059789724965
"2078","1139696152369",12.16,5.25,73,-58.2787530465714,-56,-47,-57,-53.1269198484539,-67.4651392422011,-68.5,3,"12.16-5.25",90,14.0331411827949,5.01042102445332
"2079","1139696152621",12.16,5.25,73,-51,-50,-47,-55.6086269717338,-57,-67.4651392422011,-67,2,"12.16-5.25",90,11.1152205124226,4.35385662953581
"2080","1139696152873",12.16,5.25,73,-59,-49,-50,-69,-58,-67,-67,0,"12.16-5.25",90,11.8326568519452,5.92662991734081
"2081","1139696153125",12.16,5.25,73,-53,-50,-60.9102154474251,-57,-58,-67.4651392422011,-77,2,"12.16-5.25",90,17.5882003262702,6.54058583884003
"2082","1139696153377",12.16,5.25,73,-52,-50,-52,-56,-56,-66,-78,0,"12.16-5.25",90,13.6306543123222,5.56881535007827
"2083","1139696153629",12.16,5.25,73,-52,-49,-47,-57,-59,-67,-81,0,"12.16-5.25",90,12.4040276901337,5.14442588881818
"2084","1139696153881",12.16,5.25,73,-51,-49,-52,-55.6086269717338,-56,-67.4651392422011,-67,2,"12.16-5.25",90,10.5317089575515,4.7443863179598
"2085","1139696154133",12.16,5.25,73,-52,-50,-47,-58,-57,-67.4651392422011,-64,1,"12.16-5.25",90,11.0607075110895,4.26573885811701
"2086","1139696154385",12.16,5.25,73,-58.2787530465714,-50,-46,-57,-56,-68,-79,1,"12.16-5.25",90,12.5169004349793,4.5846236910855
"2087","1140719599127",24.7,7.7,87.9,-72,-56,-60,-55,-44,-77,-76,0,"24.70-7.7",90,24.740566640962,6.65734030618474
"2088","1140719599379",24.7,7.7,87.9,-72,-57,-71,-56,-44,-67.4651392422011,-77,1,"24.70-7.7",90,24.4674932226976,7.4028864513148
"2089","1140719599631",24.7,7.7,87.9,-58.2787530465714,-56,-70,-56,-47,-74,-76,1,"24.70-7.7",90,23.4091612983154,7.39774735594346
"2090","1140719599883",24.7,7.7,87.9,-58.2787530465714,-55,-66,-58,-45,-80,-77,1,"24.70-7.7",90,22.9169603768976,7.4327361637612
"2091","1140719600135",24.7,7.7,87.9,-71,-55,-61,-55.6086269717338,-47,-73,-76,1,"24.70-7.7",90,24.2951936157336,6.84270036007427
"2092","1140719600391",24.7,7.7,87.9,-71,-55,-67,-55.6086269717338,-53.1269198484539,-80,-78,2,"24.70-7.7",90,23.9965618877223,5.82700265533355
