,ActualX,ActualY,predx,predy
1154,3.44,7.43,1.32753583311927,7.30506651952333
1155,3.44,7.43,7.71016214758126,6.80102383692258
1156,3.44,7.43,3.82556348650678,7.37748389970393
1157,3.44,7.43,0.995102992583242,6.88795024586697
1158,3.44,7.43,0.681310843851658,4.75919292207337
1159,3.44,7.43,7.43177629236844,6.68892647239728
1160,3.44,7.43,1.55323554511295,7.43033351053533
1161,3.44,7.43,1.00514875603433,7.21173495621803
1162,3.44,7.43,15.0650414835558,7.03685434824615
1163,3.44,7.43,5.30521542665751,7.81060956631879
1164,3.44,7.43,9.71164088115763,7.40275834974912
1165,3.44,7.43,3.73603491585583,6.67295202094858
1166,3.44,7.43,3.94379832481558,7.57114497251514
1167,3.44,7.43,17.492756104096,6.66925441585519
1168,3.44,7.43,4.98246607600679,7.58507595464033
1169,3.44,7.43,4.45294140021179,7.64465017676943
1170,3.44,7.43,9.07557159743796,7.30595589795604
1171,3.44,7.43,8.48802674373657,7.37711620957936
1172,3.44,7.43,4.66384082826471,7.49473470675375
1173,3.44,7.43,3.20673775467783,7.58413054073741
1174,3.44,7.43,10.9701277513933,6.77286611759918
1175,3.44,7.43,12.5121012670227,7.64990131860552
1176,3.44,7.43,2.22475231356221,7.04364745219384
1177,3.44,7.43,10.1077501379804,6.34046955291561
1178,3.44,7.43,1.18313741235614,4.96938554028046
1179,3.44,7.43,5.35598173124881,7.60134885624616
1180,3.44,7.43,11.4424307880142,7.3838726250911
1181,3.44,7.43,6.47310803736322,7.38891724757939
1182,3.44,7.43,7.37004106372765,6.58003787216291
1183,3.44,7.43,4.98171660106949,6.79231730590694
1184,3.44,7.43,5.02142493447022,7.62926573004343
1185,3.44,7.43,8.08756845375162,6.52569060059609
1186,3.44,7.43,8.27806562467423,6.67747408129881
1187,3.44,7.43,6.80253433349119,7.53263089063922
1188,3.44,7.43,1.24442323195683,7.23011019461617
1189,3.44,7.43,8.19005366407447,5.00904758665568
1190,3.44,7.43,3.96112140368584,7.59826239743999
1191,3.44,7.43,4.58187520034036,6.66462854296846
1192,3.44,7.43,9.46580251356912,7.51001960371634
1193,3.44,7.43,2.11865599709342,7.03373692757158
1194,3.44,7.43,2.46037800991894,7.80629820365483
1195,3.44,7.43,1.49597833011356,7.34887714623279
1196,3.44,7.43,3.72877276732277,7.54275137770803
1197,3.44,7.43,6.98082437669132,7.51657371050492
1198,3.44,7.43,2.37296565983374,7.18245207004649
1199,3.44,7.43,7.42620086116744,6.67024028220905
1200,3.44,7.43,5.69296980125861,7.61926487153223
1201,3.44,7.43,4.07890151859104,7.63550565853687
1202,3.44,7.43,2.49435304210646,7.59041967306355
1203,3.44,7.43,10.8511596693333,6.63412628954651
1204,3.44,7.43,3.16685653696359,6.61657540316865
1205,3.44,7.43,9.16912668779969,7.21001418120958
1206,3.44,7.43,5.49202805699512,6.73628662217073
1207,32.54,7.08,30.1904434641935,6.82267833893701
1208,32.54,7.08,30.0765232257716,7.18701090495441
1209,32.54,7.08,26.8061807016584,6.61305983036683
1210,32.54,7.08,29.2753082054136,7.45935086251808
1211,32.54,7.08,23.5947183745131,4.18056861375767
1212,32.54,7.08,27.6492897117236,6.99586854305585
1213,32.54,7.08,29.1816581003258,7.19461825281599
1214,32.54,7.08,29.5765682747238,7.37334796878475
1215,32.54,7.08,28.1026698890012,7.59383889036929
1216,32.54,7.08,29.4745746341777,7.41345030713854
1217,32.54,7.08,30.0356122006373,7.61453897918031
1218,32.54,7.08,29.9327880272124,7.54943366970236
1219,32.54,7.08,30.8638748513372,7.17442756918976
1220,32.54,7.08,29.4475751401525,7.00133313145856
1221,32.54,7.08,27.7813615608721,7.22107831399269
1222,32.54,7.08,25.7904297820324,6.43620077903243
1223,32.54,7.08,30.4699260443529,7.13900935033126
1224,32.54,7.08,29.5448655759569,7.18692205101793
1225,32.54,7.08,28.9578954656489,7.61781353167285
1226,32.54,7.08,24.4582292428971,7.19861679953957
1227,32.54,7.08,25.1328277407508,6.49339189784069
1228,32.54,7.08,27.7275117833572,7.01669296611043
1229,32.54,7.08,28.3837198714137,7.01081217941551
1230,32.54,7.08,25.1078118280094,6.34501579167297
1231,32.54,7.08,27.759083875944,7.21179140220103
1232,32.54,7.08,29.4923832453314,7.40279581268695
1233,32.54,7.08,30.1582413595327,7.24748469516331
1234,32.54,7.08,25.7192016538901,6.47603314933039
1235,32.54,7.08,29.4940999805367,7.39161861498497
1236,32.54,7.08,29.277343448179,7.00074190025689
1237,32.54,7.08,29.6000305705882,7.19111553653943
1238,32.54,7.08,27.7740660640186,5.5952017432133
1239,32.54,7.08,28.9786885184202,6.98939394494038
1240,32.54,7.08,26.4941474525831,7.18388339759181
1241,32.54,7.08,24.7597569536464,5.49324794698871
1242,32.54,7.08,30.2038511236152,7.44274140126976
1243,32.54,7.08,29.2474460980033,7.02628606786464
1244,32.54,7.08,29.5546660339534,7.40258123315779
1245,32.54,7.08,30.2030504738965,7.40651672354601
1246,32.54,7.08,29.5013858110331,7.59089025229911
1247,32.54,7.08,29.4688594233786,7.39632402331099
1248,32.54,7.08,27.6764099149824,7.19162877870867
1249,32.54,7.08,29.5444087344681,7.59826375862488
1250,32.54,7.08,24.9185298267689,5.66055356435947
1251,32.54,7.08,25.1371006395484,6.41888259208629
1252,32.54,7.08,29.3476179848878,5.06126471613781
1253,32.54,7.08,29.0709104425177,7.7810021563794
1254,32.54,7.08,27.7865925548797,7.20171925642134
1255,32.54,7.08,25.0074708977616,4.93804318215724
1256,32.54,7.08,29.2696227735749,7.18879757825699
1257,32.54,7.08,29.2394574139009,7.02839087253577
1258,32.54,7.08,29.4078993080129,7.60108968671802
1259,32.54,7.08,30.8159689833657,7.3743942348365
1260,32.54,7.08,27.0176948037215,7.17895621868507
1261,32.54,7.08,30.2827661966911,7.45561902967419
1262,32.54,7.08,30.691352863671,7.60221842390442
1263,32.54,7.08,25.9471826963508,6.77970727047757
1264,32.54,7.08,27.2604214912805,6.99897293308688
1265,32.54,7.08,29.2476546142851,7.01925600443711
1266,32.54,7.08,24.9246069069066,6.76880879161392
1267,32.54,7.08,30.488981116357,6.81655195850154
1268,32.54,7.08,27.9166273066334,7.19513941089649
1269,32.54,7.08,24.8484760479293,6.45676854601436
1270,32.54,7.08,30.1289275425329,7.42843687025665
1271,32.54,7.08,29.3946662383461,7.21610530080304
1272,32.54,7.08,27.7652132937676,7.21609212160746
1273,32.54,7.08,29.2217924021761,7.46124572334963
1274,32.54,7.08,24.8037783922677,6.44126747880695
1275,32.54,7.08,27.6279119409278,7.00860616706057
1276,32.54,7.08,27.448155491777,7.39032364601308
1277,32.54,7.08,25.0748489935803,6.85453512632892
1278,32.54,7.08,25.1167052549209,6.42562736028422
1279,32.54,7.08,29.4902617971061,7.60356161596043
1280,32.54,7.08,27.7989505368745,5.51894876328087
1281,32.54,7.08,29.3311804211824,7.19091155230844
1282,32.54,7.08,27.8517762291515,7.21538374273532
1283,32.54,7.08,27.4551314128156,6.80168661324218
1284,32.54,7.08,29.2418923671435,5.00723796459189
1285,32.54,7.08,24.2489729953237,6.87432097264098
1286,32.54,7.08,25.4094915786369,6.44649890294522
1287,32.54,7.08,30.7533464978937,7.59121467567925
1288,32.54,7.08,29.3691267908507,6.82426122031664
1289,32.54,7.08,30.140323985606,7.26232596040863
1290,32.54,7.08,25.0017892477624,6.19308225489871
1291,32.54,7.08,29.9074065735932,7.35028605830262
1292,32.54,7.08,30.1297744064588,6.82245803574336
1293,32.54,7.08,30.8514629919761,7.17483002953841
1294,32.54,7.08,28.8887699120394,7.78712991830092
1295,32.54,7.08,29.4936525855281,7.6108210960333
1296,32.54,7.08,29.1962556002011,7.57613068084634
1297,32.54,7.08,30.8956714765404,7.18257381975204
1298,32.54,7.08,24.1688713742156,5.43999221128535
1299,32.54,7.08,27.6422529989106,7.42058244402743
1300,32.54,7.08,26.0709429567769,6.44176791176879
1301,32.54,7.08,27.5418741584486,7.20626154226009
1302,32.54,7.08,29.5774619787169,7.56974709163067
1303,32.54,7.08,31.6832184556088,6.63295974813982
1304,32.54,7.08,30.8187942745806,7.59112338847865
1305,32.54,7.08,26.6658730748239,6.24942004672981
1306,32.54,7.08,29.4921842094442,7.58694684762666
1307,32.54,7.08,30.8860094438175,7.17914408298527
1308,32.54,7.08,28.1334297053338,7.6128505191677
1309,32.54,7.08,26.6515219501808,6.86410874965216
1310,32.54,7.08,25.1230872286957,7.07649290061259
1311,32.54,7.08,29.3642381504542,7.3636119785042
1312,32.54,7.08,29.4659904047935,7.39843644895346
1313,32.54,7.08,29.1284046639499,7.1875146288846
1314,32.54,7.08,29.5450107529207,7.22690408697235
1315,32.54,7.08,24.7938851516996,6.31338602309934
1316,32.54,7.08,24.0061033608461,7.07820644784454
1317,10.46,5.8,10.491718331863,7.37948173786144
1318,10.46,5.8,10.5162309807622,7.64477241437908
1319,10.46,5.8,10.7832006256306,6.61556803394633
1320,10.46,5.8,8.63755370879526,4.17371156395813
1321,10.46,5.8,11.4562956330284,6.545084403236
1322,10.46,5.8,10.3557763702439,4.19555638885512
1323,10.46,5.8,10.7954756345267,4.91051166479298
1324,10.46,5.8,6.16007864888099,6.8238561992814
1325,10.46,5.8,14.6781670603589,7.61716427413078
1326,10.46,5.8,10.5974981957121,4.183178675498
1327,10.46,5.8,10.1668160758061,4.00600327547234
1328,10.46,5.8,10.0726757355481,6.01625898269393
1329,10.46,5.8,10.9391325129422,4.99101374441691
1330,10.46,5.8,10.8270484901846,5.12552143484114
1331,10.46,5.8,9.032855300234,3.99621787208851
1332,10.46,5.8,10.0550187573914,4.37556867276134
1333,10.46,5.8,13.3313477030326,6.65860271675145
1334,10.46,5.8,12.8500989577333,5.85998895099327
1335,10.46,5.8,10.4728555358531,4.93063453139375
1336,10.46,5.8,10.0212417225578,4.3505696710693
1337,10.46,5.8,10.2080102299176,4.34967006213325
1338,10.46,5.8,10.6347326396728,3.7847072901604
1339,10.46,5.8,10.2093411779228,3.8080425954447
1340,10.46,5.8,10.5032254699345,7.1059055282049
1341,10.46,5.8,9.52011043249889,4.51770622266419
1342,10.46,5.8,7.27144599960298,5.90820114472802
1343,10.46,5.8,10.3965464940699,3.60627649876802
1344,10.46,5.8,11.1770380440182,5.20836905258273
1345,10.46,5.8,11.1351872305403,3.95993643363032
1346,10.46,5.8,10.3664132911392,5.2309847804384
1347,10.46,5.8,11.3521242020796,4.18929578049613
1348,10.46,5.8,10.2860465872847,3.97576669582327
1349,10.46,5.8,10.789534313689,7.03574313127
1350,10.46,5.8,10.4926815477663,4.92794837208233
1351,10.46,5.8,10.2072327280042,7.42904512535807
1352,10.46,5.8,10.3911542315228,4.39980473409339
1353,10.46,5.8,10.7504914528073,5.8501365212186
1354,10.46,5.8,10.3700380356952,4.38625772310615
1355,10.46,5.8,7.04040792858327,7.23300409717768
1356,10.46,5.8,8.34147477367168,6.33823791827014
1357,10.46,5.8,11.5918077785065,5.18991844762745
1358,10.46,5.8,11.2492912083431,3.98678870967579
1359,10.46,5.8,10.5872169571257,3.9828214523767
1360,10.46,5.8,12.8466124708757,5.49898624665307
1361,10.46,5.8,10.4489137808602,4.96828830026459
1362,10.46,5.8,6.88257175419115,6.61863980178421
1363,10.46,5.8,9.89031497341412,7.6257914528572
1364,10.46,5.8,10.416354864312,4.37189563310183
1365,10.46,5.8,10.8394714350859,7.1544609515045
1366,10.46,5.8,7.76155134966431,7.19943542601913
1367,10.46,5.8,10.1065126757836,4.79023760217867
1368,10.46,5.8,14.9196324818245,6.88918568567873
1369,10.46,5.8,14.1377193764543,6.81021104491099
1370,10.46,5.8,10.1838810253551,3.78655040658027
1371,10.46,5.8,10.2952686356542,7.0062587502139
1372,10.46,5.8,10.4850957968234,5.16844318972884
1373,10.46,5.8,10.1213255442218,3.79247531899647
1374,10.46,5.8,9.78743691387148,4.94149412295886
1375,10.46,5.8,10.6597602854827,3.95925751768129
1376,10.46,5.8,10.623613208845,6.79030345948697
1377,10.46,5.8,10.8362397855913,6.89380543150102
1378,10.46,5.8,12.2564276382305,4.77877733168834
1379,10.46,5.8,13.6221813266247,7.61533667483962
1380,10.46,5.8,11.2861397076807,7.42348849675951
1381,10.46,5.8,10.1735111617938,4.39921562249218
1382,10.46,5.8,10.4085661555215,4.96843990581254
1383,10.46,5.8,10.2857913119011,7.41913610457677
1384,10.46,5.8,10.3375210638437,4.33240002763559
1385,10.46,5.8,10.2252988513477,5.00757850234886
1386,10.46,5.8,9.64435416651526,6.69915351427275
1387,10.46,5.8,10.1662801211087,5.46672069102769
1388,10.46,5.8,10.3498806835456,4.36992087431411
1389,10.46,5.8,9.63874370008612,6.26326796621418
1390,10.46,5.8,10.2629377603368,4.87159718677603
1391,10.46,5.8,9.89004536594593,4.35244533071741
1392,10.46,5.8,10.5702051886762,4.01245494170141
1393,10.46,5.8,10.2745387676814,4.7198969712901
1394,10.46,5.8,10.2023767802625,4.4120537472091
1395,10.46,5.8,9.75199455104289,6.40263459431377
1396,10.46,5.8,10.2263672268194,5.91694481421586
1397,10.46,5.8,9.72222614826286,5.02155017128074
1398,10.46,5.8,8.40690638245459,3.90217091735655
1399,10.46,5.8,10.1132281667763,7.19516287470248
1400,10.46,5.8,9.61046031880413,5.16845842831639
1401,10.46,5.8,10.28999557165,5.04691280674177
1402,10.46,5.8,10.6576382948452,5.00371363004468
1403,10.46,5.8,10.0401778371373,4.29317555574842
1404,10.46,5.8,10.3930256914405,3.60281965169469
1405,10.46,5.8,10.5346574875067,5.59212462144458
1406,10.46,5.8,10.2756368033311,4.00852293639637
1407,10.46,5.8,10.0089120220317,5.07074821222688
1408,10.46,5.8,10.061788810063,5.92325613494186
1409,10.46,5.8,10.748659459731,6.79223014139855
1410,10.46,5.8,10.1527220786613,4.206773409655
1411,10.46,5.8,8.65840729714217,3.79443507211059
1412,10.46,5.8,11.421497224047,7.42083809866683
1413,10.46,5.8,10.2465922638696,7.62252871073791
1414,10.46,5.8,10.1818723395031,3.59498842574877
1415,10.46,5.8,10.1705886354474,3.39241976200683
1416,10.46,5.8,11.1273637250626,5.79287536604831
1417,10.46,5.8,10.0930135944724,5.96855593326451
1418,10.46,5.8,10.5974112856479,6.39020201023373
1419,10.46,5.8,11.1152975113923,4.02343592987736
1420,10.46,5.8,10.4503215008271,4.37254613161252
1421,10.46,5.8,13.6905890556287,6.83072803461773
1422,10.46,5.8,13.4834189137143,7.61658941656393
1423,10.46,5.8,10.9974904817897,3.62249947760546
1424,10.46,5.8,10.1699343668772,3.62483619815912
1425,10.46,5.8,10.4899581397448,3.39899380954339
1426,10.46,5.8,13.9396047461445,7.59529205993914
1427,21.45,6.62,25.714969478694,7.04634877795136
1428,21.45,6.62,21.1169356448996,7.58655278246128
1429,21.45,6.62,25.2400563853293,7.20944099908444
1430,21.45,6.62,23.6844710622367,7.4253807457359
1431,21.45,6.62,28.7916246436367,6.07506586904268
1432,21.45,6.62,15.5724726363227,5.81590270510522
1433,21.45,6.62,19.6271041233049,7.42854814380318
1434,21.45,6.62,22.3873017241223,7.4088195701031
1435,21.45,6.62,21.9375949587708,7.19585598911414
1436,21.45,6.62,19.745810504994,7.36061731753881
1437,21.45,6.62,25.2703389858122,7.02096192924316
1438,21.45,6.62,26.8382574610751,7.04483041404184
1439,21.45,6.62,27.0281520334953,5.78063647464072
1440,21.45,6.62,22.1331425134323,6.43830911594076
1441,21.45,6.62,25.9068157469991,6.79359452014129
1442,21.45,6.62,27.8809062151263,5.21173659746493
1443,21.45,6.62,27.8965315737435,7.39222193214054
1444,21.45,6.62,18.3507302558568,3.66760208521255
1445,21.45,6.62,22.0916412019954,7.40846666910345
1446,21.45,6.62,24.4455172575596,6.29443842648677
1447,21.45,6.62,25.9937708079526,3.82879400158138
1448,21.45,6.62,21.6200158973226,7.25751815671902
1449,21.45,6.62,18.498953303304,3.70996675711731
1450,21.45,6.62,20.4863314130936,7.4190637691067
1451,21.45,6.62,18.7020221114989,6.85701639344515
1452,21.45,6.62,25.3965975829547,7.39688265443902
1453,21.45,6.62,26.9522901472441,7.01496390156212
1454,21.45,6.62,19.5613038298961,3.64214786363572
1455,21.45,6.62,26.2985531444482,5.45264511061013
1456,21.45,6.62,25.5101213373525,7.18452411965214
1457,21.45,6.62,26.8928541945017,6.99580274140375
1458,21.45,6.62,20.390763018172,6.53811280231876
1459,21.45,6.62,25.1712914539764,7.23864934791746
1460,21.45,6.62,16.9267718777129,6.85519515456706
1461,21.45,6.62,26.0626048938322,7.42174563460916
1462,21.45,6.62,27.1960528296321,5.74612620271357
1463,21.45,6.62,20.525325235104,7.596264082656
1464,21.45,6.62,19.290115633042,3.58743623024181
1465,21.45,6.62,21.692646644995,7.19615497419123
1466,21.45,6.62,23.8937567414315,7.23211165802992
1467,21.45,6.62,22.5727131059284,7.42279700409267
1468,21.45,6.62,27.7183447194115,7.2020275697218
1469,21.45,6.62,22.7698236566747,7.41086690430688
1470,21.45,6.62,25.2217073060357,7.21881567817619
1471,21.45,6.62,18.613561633558,7.26482747628778
1472,21.45,6.62,23.6664895162068,7.26914504594461
1473,21.45,6.62,21.6383543813602,7.26391697863569
1474,21.45,6.62,22.5430554345365,7.38361801408776
1475,21.45,6.62,20.7516391705387,3.86383934629344
1476,21.45,6.62,25.9317296360773,7.03168995950581
1477,21.45,6.62,25.9574567760943,7.4045657098622
1478,21.45,6.62,30.4381709540152,7
1479,21.45,6.62,26.4968556445469,7.04693890411015
1480,21.45,6.62,24.8765467727973,5.92355314429889
1481,21.45,6.62,18.2989059426209,5.98154958845069
1482,21.45,6.62,27.011338091695,6.63199661231755
1483,21.45,6.62,21.5491183057826,7.23978220182998
1484,21.45,6.62,20.7587796430119,4.78714539993375
1485,21.45,6.62,19.2838824949791,3.6133464851379
1486,21.45,6.62,21.4214666805044,3.35967239036879
1487,21.45,6.62,18.0175982909379,6.39777102214065
1488,21.45,6.62,24.115752012943,7.41947240045719
1489,21.45,6.62,19.6620594229333,7.23945532731624
1490,21.45,6.62,17.3045447790942,6.60998700421183
1491,21.45,6.62,22.1916267138601,7.42176929393773
1492,21.45,6.62,27.2615808244968,5.56008457716625
1493,21.45,6.62,18.3746248134362,5.99533661012614
1494,21.45,6.62,24.6456354056238,7.03252817131162
1495,21.45,6.62,25.8023193091739,5.89029273961427
1496,21.45,6.62,23.9919476028158,7.2129110910253
1497,21.45,6.62,21.8860048340916,7.37304537158369
1498,21.45,6.62,24.0435509709512,7.61043595407661
1499,21.45,6.62,23.1306553250828,7.44327605344849
1500,21.45,6.62,19.5645850444248,3.750678511279
1501,21.45,6.62,27.5509579544122,7.03651809885566
1502,21.45,6.62,23.8108448072174,7.03905833208288
1503,21.45,6.62,20.8286860866347,5.49239644015955
1504,21.45,6.62,19.7276146064847,3.42248908263506
1505,21.45,6.62,22.1317188361856,7.45191485573772
1506,21.45,6.62,24.4565635540003,6.54816612436489
1507,21.45,6.62,22.0498938903132,7.24482213240434
1508,21.45,6.62,25.3081677769194,7.20375455869473
1509,21.45,6.62,21.6159834875328,7.41709790047088
1510,21.45,6.62,26.0966356241153,7.40749854564447
1511,21.45,6.62,26.7787407393059,5.22041119727781
1512,21.45,6.62,25.4320492395748,7.03825008270711
1513,21.45,6.62,19.8421706151211,7.39888017339493
1514,21.45,6.62,25.9145602662136,5.87117751176855
1515,21.45,6.62,18.5668987334895,3.57874130194935
1516,21.45,6.62,21.9303767403047,7.39901280699648
1517,21.45,6.62,24.5630506307343,6.90756334496309
1518,21.45,6.62,23.239018004159,7.41283614845296
1519,21.45,6.62,23.6249603063736,6.95613846828001
1520,21.45,6.62,27.0744644234731,5.57824547659276
1521,21.45,6.62,25.2526413740449,7.41171901707705
1522,21.45,6.62,22.0051939839422,7.41524980459136
1523,21.45,6.62,27.6962276318291,7.39197466562884
1524,21.45,6.62,23.7246269514523,7.40322937636392
1525,21.45,6.62,20.4829555948853,7.40369967461615
1526,21.45,6.62,22.0652126232505,7.62454455281044
1527,21.45,6.62,23.9065079942836,7.08056127396971
1528,21.45,6.62,21.0015068217902,3.74296048978063
1529,21.45,6.62,17.4081977969964,6.65810847474549
1530,21.45,6.62,16.0629859349101,5.88555202586892
1531,21.45,6.62,24.1034627130104,5.99248239926965
1532,21.45,6.62,25.9814091844347,7.08931038963124
1533,21.45,6.62,22.1401403908341,7.4377233831118
1534,21.45,6.62,17.4739847067016,5.89971159408433
1535,21.45,6.62,22.0702708781834,7.38633215848761
1536,21.45,6.62,20.5763029816423,7.24186273206307
1537,1.71,1.81,1.04396763760196,1.52442418892963
1538,1.71,1.81,1.33517283990247,1.12702303484318
1539,1.71,1.81,0.69883811114442,1.83112192415536
1540,1.71,1.81,1.60723765735631,5.31509862509503
1541,1.71,1.81,1.39514794378017,4.69920956474218
1542,1.71,1.81,1.29798704080215,4.18154592658118
1543,1.71,1.81,3.31581541582065,7.03316233331537
1544,1.71,1.81,1.00217326135635,3.10722335853668
1545,1.71,1.81,0.879903603892158,2.94184687416971
1546,1.71,1.81,1.55142945558028,6.40683771551358
1547,1.71,1.81,0.993903738693264,3.6764680996783
1548,1.71,1.81,1.05874424832736,1.02242601496675
1549,1.71,1.81,1.05266429485301,3.21320191884997
1550,1.71,1.81,1.40169706895437,2.08125694324176
1551,1.71,1.81,3.17558933993923,6.60992208780814
1552,1.71,1.81,1.0304809923211,9.62256498204814
1553,1.71,1.81,0.679861469345564,1.63655727010585
1554,1.71,1.81,1.27473693931925,7.0632077056066
1555,1.71,1.81,0.745552036970189,1.02448535882099
1556,1.71,1.81,3.24354552990479,7.16651140453943
1557,1.71,1.81,0.99968088526465,2.50499815153333
1558,1.71,1.81,12.1275558114064,6.62600416101982
1559,1.71,1.81,1.17839918714735,1.22259648838885
1560,1.71,1.81,1.41558508898507,2.42896408107759
1561,1.71,1.81,1.15950079645624,2.51546623900563
1562,1.71,1.81,0.868538868915902,2.72986727169877
1563,1.71,1.81,0.807066690000577,1.23034982005737
1564,1.71,1.81,0.939070753697297,0.36266237826375
1565,1.71,1.81,0.670512611006994,1.54889168453772
1566,1.71,1.81,0.934626170490045,1.10579717152266
1567,1.71,1.81,2.76736317154931,5.71898008116162
1568,1.71,1.81,0.765277060312269,1.06719457443424
1569,1.71,1.81,1.28087860535152,4.74382399670435
1570,1.71,1.81,0.865006709866936,4.79994901229666
1571,1.71,1.81,1.28460151690104,5.36038840793281
1572,1.71,1.81,1.24983208482551,5.11519478332844
1573,1.71,1.81,1.39931041868848,1.36695770861745
1574,1.71,1.81,1.34361882509946,1.28952252718032
1575,1.71,1.81,1.39856731249702,1.31423306934446
1576,1.71,1.81,1.13348794408894,1.32219236283754
1577,1.71,1.81,3.0762337422108,6.65739790190672
1578,1.71,1.81,0.991510113106888,3.59177324777918
1579,1.71,1.81,1.1192107668847,2.43946674212443
1580,1.71,1.81,1.554568228357,3.57937455854791
1581,1.71,1.81,2.91282283916706,5.66322967725281
1582,1.71,1.81,1.52157160534944,5.20112581244822
1583,1.71,1.81,1.41205833925047,3.14365511852763
1584,1.71,1.81,0.968544698601174,1.10393570301822
1585,1.71,1.81,0.995564126918172,1.35299927077624
1586,1.71,1.81,0.711259896816364,1.77489325928792
1587,1.71,1.81,1.56023985265667,5.94920063534306
1588,1.71,1.81,0.897646625066892,1.20537820135532
1589,1.71,1.81,1.01854136450763,2.7889524833069
1590,1.71,1.81,1.44079361144802,2.06160240479546
1591,1.71,1.81,1.15662010845632,3.39868647109492
1592,1.71,1.81,0.866866357903005,1.92236086890513
1593,1.71,1.81,0.816312530442481,1.13882164974664
1594,1.71,1.81,1.00320479731524,9.32543609413288
1595,1.71,1.81,0.806221236258249,2.47631268945568
1596,1.71,1.81,0.85280881741983,7.30090897255499
1597,1.71,1.81,1.42063565765751,1.31807286275377
1598,1.71,1.81,0.696133414970209,1.14404578114903
1599,1.71,1.81,0.963493987484045,1.52056636348842
1600,1.71,1.81,1.01835569965738,4.71746043090809
1601,1.71,1.81,0.855186658021721,9.40252338098371
1602,1.71,1.81,1.29073844275613,5.71038344673341
1603,1.71,1.81,1.70473280496093,5.43843198995376
1604,1.71,1.81,1.15173990649159,1.97328507198047
1605,1.71,1.81,0.597882818745284,3.84046011074658
1606,1.71,1.81,1.0043021733584,4.10232520108488
1607,1.71,1.81,0.881108638998797,3.73139340066631
1608,1.71,1.81,1.01111897659671,1.89647085285715
1609,1.71,1.81,1.08686893996198,1.33433765582684
1610,1.71,1.81,1.28215866215466,1.75499067413506
1611,1.71,1.81,1.43422558291303,5.40691672195391
1612,1.71,1.81,1.09214552561206,1.18490456241211
1613,1.71,1.81,1.40733026828405,3.1251942051471
1614,1.71,1.81,1.39178536092724,2.89774063687173
1615,1.71,1.81,1.30222814990708,4.25085721044459
1616,1.71,1.81,1.33340282382175,1.48652580406973
1617,1.71,1.81,1.02583397538691,3.40891843546646
1618,1.71,1.81,1.00615527490273,3.59918435158656
1619,1.71,1.81,13.527407109816,6.48523274183613
1620,1.71,1.81,1.07112744405923,1.54152278948517
1621,1.71,1.81,1.14025381009998,2.93290449200233
1622,1.71,1.81,1.39683344235529,4.33529495499603
1623,1.71,1.81,1.1282481931399,3.03741606925445
1624,1.71,1.81,1.13254224065009,2.4691050926834
1625,1.71,1.81,2.55268135611457,7.26579645980424
1626,1.71,1.81,0.987004225309006,3.68446744905894
1627,1.71,1.81,1.28822104127447,5.64338230709075
1628,1.71,1.81,0.948903085782504,0.356862188563224
1629,1.71,1.81,1.27757740082773,5.10493147433821
1630,1.71,1.81,1.40902377826196,1.30816348984628
1631,1.71,1.81,2.16233491312778,7.15296346443375
1632,1.71,1.81,1.09490400955547,10.8409145641458
1633,1.71,1.81,1.04121861414493,3.37014919589749
1634,1.71,1.81,1.00441646536313,3.46984888744329
1635,1.71,1.81,0.778870696189814,3.19819510944807
1636,1.71,1.81,1.0057069924817,2.47866609797543
1637,1.71,1.81,1.13822053254919,1.9862227872166
1638,1.71,1.81,0.891666916429375,8.00649025671892
1639,1.71,1.81,1.41216770060923,2.00824383444142
1640,1.71,1.81,1.01235266955561,2.62618428414419
1641,1.71,1.81,1.30222335298056,1.53153275823384
1642,1.71,1.81,0.950204529280161,1.07537328434448
1643,1.71,1.81,0.863818964904236,1.01240952058908
1644,1.71,1.81,0.958493630471529,0.843789975097537
1645,1.71,1.81,1.14376295389818,2.57337427787545
1646,1.71,1.81,0.941756354721833,1.3025573311393
1647,2.02,7.45,0.866413974921603,9.17184747251316
1648,2.02,7.45,1.09589702734218,7.81337303921981
1649,2.02,7.45,0.859002196417164,4.51303189283058
1650,2.02,7.45,4.87166269779989,6.68103644346004
1651,2.02,7.45,0.721913420763609,9.09403739976716
1652,2.02,7.45,1.11433431650703,7.39927212187705
1653,2.02,7.45,1.15582189031238,8.79271557992704
1654,2.02,7.45,1.26387544396252,7.21328115768215
1655,2.02,7.45,0.759540932109542,8.88670460910944
1656,2.02,7.45,1.06897684939191,4.09516031296116
1657,2.02,7.45,1.32860520445679,9.36642870835126
1658,2.02,7.45,1.70431747721597,6.87425899404824
1659,2.02,7.45,1.32176107500823,4.88051276751431
1660,2.02,7.45,1.87644329483524,5.84878077111934
1661,2.02,7.45,1.24377455747937,7.02569661893174
1662,2.02,7.45,1.71208363342753,7.4006441824338
1663,2.02,7.45,1.18979712584696,4.63740200297773
1664,2.02,7.45,1.32465229721917,5.80049823733429
1665,2.02,7.45,1.8744206528616,7.03889392454898
1666,2.02,7.45,2.77731838670898,8.00364321218793
1667,2.02,7.45,1.60455041787077,5.21066110445898
1668,2.02,7.45,1.49065595399651,7.74101517953061
1669,2.02,7.45,6.39495977359298,7.35952699474562
1670,2.02,7.45,1.83074980235687,5.79906156208687
1671,2.02,7.45,0.732388333738404,8.92953287294973
1672,2.02,7.45,2.5959606314466,5.39399161341033
